,peak_start,file
5,12.445895691609977,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659372875.m4a
6,14.86077097505669,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659372875.m4a
7,17.29886621315193,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659372875.m4a
8,19.71374149659864,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659372875.m4a
9,22.151836734693877,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659372875.m4a
10,24.636371882086166,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659372875.m4a
11,27.16734693877551,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659372875.m4a
12,29.58222222222222,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659372875.m4a
0,0.18575963718820862,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659042103.m4a
1,2.693514739229025,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659042103.m4a
2,5.108390022675737,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659042103.m4a
3,7.453605442176871,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659042103.m4a
4,9.845260770975056,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659042103.m4a
5,12.26013605442177,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659042103.m4a
6,14.628571428571428,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659042103.m4a
7,17.182766439909297,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659042103.m4a
8,19.574421768707484,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659042103.m4a
9,22.058956916099774,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659042103.m4a
10,24.473832199546486,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659042103.m4a
11,26.865487528344673,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659042103.m4a
12,29.210702947845807,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659042103.m4a
0,0.11609977324263039,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658981959.m4a
1,2.5774149659863945,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658981959.m4a
2,4.96907029478458,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658981959.m4a
3,7.360725623582766,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658981959.m4a
4,9.7059410430839,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658981959.m4a
5,12.051156462585034,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658981959.m4a
6,14.396371882086168,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658981959.m4a
7,16.764807256235827,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658981959.m4a
8,19.22612244897959,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658981959.m4a
9,21.71065759637188,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658981959.m4a
10,24.33451247165533,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658981959.m4a
11,26.749387755102042,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658981959.m4a
12,29.210702947845807,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658981959.m4a
0,0.18575963718820862,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659012035.m4a
1,2.5774149659863945,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659012035.m4a
2,5.038730158730159,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659012035.m4a
3,7.500045351473923,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659012035.m4a
4,9.845260770975056,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659012035.m4a
5,12.213696145124716,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659012035.m4a
6,14.675011337868481,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659012035.m4a
7,17.2756462585034,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659012035.m4a
8,19.644081632653062,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659012035.m4a
9,22.058956916099774,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659012035.m4a
10,24.752471655328797,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659012035.m4a
11,27.28344671201814,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659012035.m4a
12,29.72154195011338,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659012035.m4a
0,0.16253968253968254,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659282670.m4a
1,2.5541950113378684,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659282670.m4a
2,4.9458503401360545,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659282670.m4a
3,7.314285714285714,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659282670.m4a
4,9.729160997732427,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659282670.m4a
5,12.144036281179138,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659282670.m4a
6,14.675011337868481,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659282670.m4a
7,17.159546485260773,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659282670.m4a
8,19.504761904761907,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659282670.m4a
9,21.873197278911565,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659282670.m4a
10,24.404172335600908,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659282670.m4a
11,26.842267573696144,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659282670.m4a
12,29.373242630385487,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659282670.m4a
0,0.11609977324263039,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659402940.m4a
1,2.716734693877551,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659402940.m4a
2,5.131609977324263,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659402940.m4a
3,7.523265306122449,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659402940.m4a
4,10.054240362811791,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659402940.m4a
5,12.445895691609977,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659402940.m4a
6,14.79111111111111,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659402940.m4a
7,17.182766439909297,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659402940.m4a
8,19.52798185941043,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659402940.m4a
9,21.873197278911565,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659402940.m4a
10,24.264852607709752,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659402940.m4a
11,26.610068027210886,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659402940.m4a
12,29.210702947845807,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659402940.m4a
0,0.13931972789115646,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659433020.m4a
1,2.6006349206349206,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659433020.m4a
2,5.061950113378685,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659433020.m4a
3,7.500045351473923,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659433020.m4a
4,9.914920634920636,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659433020.m4a
5,12.353015873015874,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659433020.m4a
6,14.744671201814059,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659433020.m4a
7,17.182766439909297,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659433020.m4a
8,19.71374149659864,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659433020.m4a
9,22.47691609977324,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659433020.m4a
10,25.10077097505669,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659433020.m4a
11,27.538866213151927,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659433020.m4a
12,29.976961451247167,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659433020.m4a
0,0.9520181405895691,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658951901.m4a
1,3.4597732426303853,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658951901.m4a
2,5.897868480725624,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658951901.m4a
3,10.425759637188209,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658951901.m4a
4,13.003174603174603,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658951901.m4a
5,15.394829931972788,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658951901.m4a
6,18.018684807256236,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658951901.m4a
7,20.503219954648525,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658951901.m4a
8,23.103854875283446,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658951901.m4a
9,25.44907029478458,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658951901.m4a
10,27.93360544217687,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658951901.m4a
0,0.13931972789115646,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659553295.m4a
1,2.693514739229025,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659553295.m4a
2,5.108390022675737,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659553295.m4a
3,7.523265306122449,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659553295.m4a
4,10.356099773242631,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659553295.m4a
5,12.770975056689343,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659553295.m4a
6,15.185850340136055,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659553295.m4a
7,17.69360544217687,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659553295.m4a
8,20.06204081632653,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659553295.m4a
9,22.50013605442177,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659553295.m4a
10,24.98467120181406,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659553295.m4a
11,27.422766439909296,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659553295.m4a
12,29.76798185941043,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659553295.m4a
0,0.13931972789115646,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658921823.m4a
1,2.716734693877551,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658921823.m4a
2,5.294149659863946,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658921823.m4a
3,7.662585034013605,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658921823.m4a
4,10.170340136054422,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658921823.m4a
5,12.631655328798185,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658921823.m4a
6,15.000090702947846,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658921823.m4a
7,17.507845804988662,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658921823.m4a
8,20.48,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658921823.m4a
9,23.010975056689343,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658921823.m4a
10,25.518730158730158,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613658921823.m4a
0,0.11609977324263039,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659523228.m4a
1,2.5774149659863945,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659523228.m4a
2,4.922630385487528,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659523228.m4a
3,7.662585034013605,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659523228.m4a
4,10.054240362811791,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659523228.m4a
5,12.469115646258503,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659523228.m4a
6,14.837551020408164,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659523228.m4a
7,17.205986394557822,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659523228.m4a
8,19.71374149659864,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659523228.m4a
9,22.19827664399093,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659523228.m4a
10,25.913469387755104,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659523228.m4a
11,28.305124716553287,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659523228.m4a
0,0.6501587301587302,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659312731.m4a
1,3.01859410430839,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659312731.m4a
2,5.456689342403628,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659312731.m4a
3,7.848344671201814,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659312731.m4a
4,10.193560090702947,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659312731.m4a
5,12.654875283446712,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659312731.m4a
6,15.139410430839002,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659312731.m4a
7,17.507845804988662,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659312731.m4a
8,19.87628117913832,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659312731.m4a
9,22.337596371882086,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659312731.m4a
10,24.775691609977326,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659312731.m4a
11,27.144126984126984,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659312731.m4a
12,29.58222222222222,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659312731.m4a
0,0.2786394557823129,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659132314.m4a
1,2.948934240362812,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659132314.m4a
2,5.572789115646258,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659132314.m4a
3,8.057324263038549,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659132314.m4a
4,10.425759637188209,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659132314.m4a
5,12.794195011337868,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659132314.m4a
6,15.255510204081633,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659132314.m4a
7,17.623945578231293,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659132314.m4a
8,20.108480725623583,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659132314.m4a
9,22.593015873015872,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659132314.m4a
10,25.123990929705215,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659132314.m4a
11,27.492426303854874,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659132314.m4a
12,29.930521541950114,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659132314.m4a
0,0.09287981859410431,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659252601.m4a
1,2.4380952380952383,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659252601.m4a
2,4.899410430839002,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659252601.m4a
3,7.244625850340136,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659252601.m4a
4,9.659501133786849,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659252601.m4a
5,12.027936507936507,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659252601.m4a
6,14.44281179138322,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659252601.m4a
7,16.834467120181404,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659252601.m4a
8,19.202902494331067,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659252601.m4a
9,21.571337868480725,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659252601.m4a
10,24.102312925170068,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659252601.m4a
11,26.70294784580499,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659252601.m4a
12,29.094603174603176,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659252601.m4a
0,0.06965986394557823,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659463081.m4a
1,2.5774149659863945,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659463081.m4a
2,5.224489795918367,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659463081.m4a
3,7.732244897959184,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659463081.m4a
4,10.100680272108843,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659463081.m4a
5,12.561995464852608,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659463081.m4a
6,14.907210884353741,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659463081.m4a
7,17.716825396825396,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659463081.m4a
8,20.154920634920636,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659463081.m4a
9,22.6162358276644,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659463081.m4a
10,25.2865306122449,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659463081.m4a
11,27.840725623582767,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659463081.m4a
0,0.25541950113378686,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659072184.m4a
1,2.7399546485260773,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659072184.m4a
2,5.596009070294785,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659072184.m4a
3,7.9412244897959186,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659072184.m4a
4,10.518639455782314,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659072184.m4a
5,12.863854875283447,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659072184.m4a
6,15.418049886621315,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659072184.m4a
7,17.99546485260771,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659072184.m4a
8,20.688979591836734,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659072184.m4a
9,23.1502947845805,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659072184.m4a
10,25.495510204081633,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659072184.m4a
11,28.0497052154195,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659072184.m4a
0,0.11609977324263039,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659342809.m4a
1,2.461315192743764,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659342809.m4a
2,4.85297052154195,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659342809.m4a
3,7.198185941043084,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659342809.m4a
4,9.613061224489796,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659342809.m4a
5,12.004716553287983,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659342809.m4a
6,14.582131519274377,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659342809.m4a
7,17.04344671201814,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659342809.m4a
8,19.458321995464853,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659342809.m4a
9,21.803537414965987,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659342809.m4a
10,24.241632653061224,sounds/samples/vi95kMQ65UeU7K1wae12D1GUeXd2/sample-1613659342809.m4a
